,id,text,class,subclass
783,F1_REQ_00753,The process for admission and removal of temporary members in a shunting group shall be simple.,FR,Functional
784,F1_REQ_00754,"In a given area, a radio set shall be capable of operation in any of the shunting groups in use in that area, subject to any user access restrictions.",FR,Functional
785,F1_REQ_00755,"Where the direct mode facility is provided, a range of up to at least 2000m in open terrain shall be supported between a direct mode transmitter and receiver.",FR,Functional
786,F1_REQ_00756,"Where the direct mode facility is provided, a voice only capability that supports the use of the link assurance signal shall be provided.",FR,Functional
787,F1_REQ_00757,"Where the direct mode facility is provided, an 'open channel' mode of operation such that all users employing direct mode receive transmissions when in range of the transmitting user shall be supported.",FR,Functional
788,F1_REQ_00758,"Where the direct mode facility is provided, it is sufficient that the user may talk or listen only, but not both.",FR,Functional
789,F1_REQ_00759,"Where the direct mode facility is provided, the ability to talk shall be achieved through use of the Push-To-Talk function.",FR,Functional
790,F1_REQ_00760,"Where the direct mode facility is provided, a minimum of one channel is to be available for use of direct mode facilities.",FR,Functional
791,F1_REQ_00761,"Where the direct mode facility is provided, if more than one channel is provided, there must be a function allowing the user to manually select the channel.",FR,Functional
792,F1_REQ_00762,"Where equipment provides both normal and direct mode capability, the user shall be able to switch between the two modes in a straightforward manner (but not by accident).",FR,Functional
793,F1_REQ_00763,"Where the direct mode facility is provided, the user may only select direct mode when the normal mobile telephony services are not available.",FR,Functional
794,F1_REQ_00764,"Where the direct mode facility is provided, controls shall be simple to use, including a direct mode on/off switch.",FR,Functional
795,F1_REQ_00765,"Where the direct mode facility is provided, controls shall be simple to use, including a Push-To-Talk function.",FR,Functional
796,F1_REQ_00766,"Where the direct mode facility is provided, controls shall be simple to use, including channel selection.",FR,Functional
797,F1_REQ_00767,"Where the direct mode facility is provided, controls shall be simple to use, including volume control.",FR,Functional
798,F1_REQ_00768,"Where the direct mode facility is provided, controls shall be simple to use, including battery warning for handportables.",FR,Functional
799,F1_REQ_00769,Battery life for handportables operating in direct mode shall be a minimum of 8 hours based on the following cycle: 20% transmit; 20% receive; 60% stand-by.,FR,Functional
800,F1_REQ_00770,"When direct mode is used as a fall-back, an audible and visual indication shall be provided of normal mobile telephony services returning.",FR,Functional
801,F2_REQ_00000,A plataforma será responsiva.,NFR,Functional
802,F2_REQ_00001,O sistema será acessível através de navegadores modernos.,NFR,Functional
803,F2_REQ_00002,O sistema será acessível através de dispositivos móveis.,NFR,Functional
804,F2_REQ_00003,"O sistema deve fornecer um ponto de acesso único para criar, planejar e controlar projetos organizacionais.",NFR,Functional
805,F2_REQ_00004,"O sistema deve monitorar a alocação de recursos humanos, financeiros e materiais de forma eficiente.",NFR,Functional
806,F2_REQ_00005,O sistema deve oferecer painéis e relatórios dinâmicos.,NFR,Functional
807,F2_REQ_00006,"O sistema deve permitir criar, editar e excluir projetos.",NFR,Usability
808,F2_REQ_00007,"O sistema deve permitir definir metas, entregáveis e cronogramas para cada projeto.",NFR,Functional
809,F2_REQ_00008,O sistema deve permitir rastrear o progresso com base em marcos e tarefas concluídas.,NFR,Functional
810,F2_REQ_00009,"O sistema deve permitir criar e gerenciar perfis de usuário (gerentes, membros da equipe, partes interessadas).",NFR,Usability
811,F2_REQ_00010,O sistema deve permitir atribuir funções e permissões com base na hierarquia organizacional.,NFR,Usability
812,F2_REQ_00011,O sistema deve permitir gerenciar a alocação de recursos humanos com base na disponibilidade e habilidades.,NFR,Functional
813,F2_REQ_00012,O sistema deve monitorar os recursos materiais e financeiros alocados aos projetos.,NFR,Functional
814,F2_REQ_00013,O sistema deve automatizar alertas para recursos próximos aos limites de disponibilidade.,NFR,Functional
815,F2_REQ_00014,O sistema deve registrar os custos associados a cada atividade.,NFR,Functional
816,F2_REQ_00015,O sistema deve permitir a criação de canais de comunicação por projeto.,NFR,Functional
817,F2_REQ_00016,"O sistema deve integrar-se com ferramentas de comunicação (por exemplo, Microsoft Teams, Slack).",NFR,Functional
818,F2_REQ_00017,O sistema deve permitir compartilhar documentos e arquivos diretamente através da plataforma.,NFR,Usability
819,F2_REQ_00018,O sistema deve fornecer painéis com indicadores-chave de desempenho (KPIs).,NFR,Functional
820,F2_REQ_00019,"O sistema deve gerar relatórios detalhados por projeto, equipe ou recurso.",NFR,Usability
821,F2_REQ_00020,O sistema deve permitir visualizar o status da atividade em tempo real.,NFR,Functional
822,F2_REQ_00021,O sistema deve configurar fluxos de trabalho para aprovações automáticas.,NFR,Usability
823,F2_REQ_00022,O sistema deve enviar lembretes automáticos para tarefas com prazos iminentes.,NFR,Functional
824,F2_REQ_00023,O sistema deve realizar backups automáticos periódicos de dados.,NFR,Reliability
825,F2_REQ_00024,"O sistema deve conectar-se com sistemas ERP (SAP, Oracle).",NFR,Functional
826,F2_REQ_00025,O sistema deve sincronizar calendários com o Google Calendar e o Microsoft Outlook.,NFR,Functional
827,F2_REQ_00026,O sistema deve integrar-se com CRMs para rastrear atividades relacionadas ao cliente.,NFR,Functional
828,F2_REQ_00027,O sistema deve implementar autenticação multifator (MFA).,NFR,Functional
829,F2_REQ_00028,O sistema deve rastrear logs de atividades do usuário.,NFR,Functional
830,F2_REQ_00029,"O sistema deve garantir a conformidade com regulamentações (por exemplo, GDPR, LGPD).",NFR,Functional
831,F3_REQ_00000,"System Administration support the needs of a large, multiple-branch library system. Specifically, the system must support a library system with 50 locations, 20 million circulations, purchasing and processing over 500,000 items per year. It is highly desirable that searches and reports can be processed during open hours without disrupting other system functions.",FR,Functional
832,F3_REQ_00001,System Administration shall operate on a Linux or Solaris server.,FR,Functional
833,F3_REQ_00002,System Administration shall be accessible through a web-browser or a Windows-compatible client.,FR,Functional
834,F3_REQ_00003,"If web-browser based, System Administration shall be accessible through Microsoft Internet Explorer (v.6.0 and later) and Mozilla Firefox (v.2.0 and later).",FR,Functional
835,F3_REQ_00004,"System Administration shall be accessible with screen-reading software, screen-magnification software, and other software programs designed to increase accessibility.",FR,Functional
836,F3_REQ_00005,System Administration Module shall use a fully relational database back-end.,FR,Functional
837,F3_REQ_00006,System Administration Module shall produce standards-compliant HTML.,FR,Functional
838,F3_REQ_00007,System Administration Module shall provide a development and training environment with the ability to migrate configurations to a production environment.,FR,Functional
839,F3_REQ_00008,"User rights and privileges will be controlled through security groups and/or “roles” that allow access control for individuals, workgroups, and arbitrary staff groups.",NFR,Security
840,F3_REQ_00009,"The software developer shall provide complete data specifications for authority records, bibliographic records, order records, item records, hold/request records, and other records maintained or accessed by the System Administration Module.",FR,Functional
841,F3_REQ_00010,"The software developer shall provide a thorough high-level description of major processes, including bibliographic record import and export, validation of bibliographic records against internal and external authority sources, and standard reports.",FR,Functional
842,F3_REQ_00011,"The system shall provide an online, hierarchical, and cross-linked help system in HTML that describes and illustrates all system functions.",FR,Functional
843,F3_REQ_00012,"System runs on a fully relational, SQL-based database system. Ability to run SQL queries against any table in the database. Ability to access database as an ODBC source. All data tables and data storage are fully accessible.",NFR,Security
844,F3_REQ_00013,The system provides real-time processing. For example: pull lists are up to date at time of viewing or printing; system supports live shelf reading and weeding.,FR,Functional
845,F3_REQ_00014,"Ability for multiple staff members and patrons to simultaneously access and update patron and item records, including on staff check-in and check-out terminals, on self check-out stations, through SIP2/NCIP2 and similar protocols and APIs, and in OPAC. Depending on assigned privileges, staff can view all patron and item fields; patrons can access only selected fields. Record changes are applied in a reasonable way, with prompts to warn when a record has been changed since it was displayed.",NFR,Performance
846,F3_REQ_00015,"For any patron record or item record, staff can identify where it is in use (location, user, date and time placed).",NFR,Functional
847,F3_REQ_00016,"Support for individual and shared staff login accounts; access to modules is granted by use of ""roles"" or ""privileges"" that allow each account to access as many (or as few) modules as needed. Individual logins allow user-level preferences and audit trail.",FR,Functional
848,F3_REQ_00017,"System documentation is library-specific and follows standard formats for technical documentation. Documentation is specific to the particular version of the software in use at library. Documentation is web-based, indexed, organized by function, and easily searchable.",NFR,Functional
849,F3_REQ_00018,"System upgrades and updates include written guidelines for updating servers and clients. Includes list of new, changed, and removed features.",NFR,Usability
850,F3_REQ_00019,System provides access to all configuration files.,FR,Functional
851,F3_REQ_00020,"System provides full access to all log files. Log files can be reviewed without stopping system. Logs can be enabled, disabled, and set to a specific retention threshold.",FR,Functional
852,F3_REQ_00021,System provides access to root shell.,FR,Functional
853,F3_REQ_00022,"System supports creation of custom dashboards that display current and historical data about system performance, record creation and modification, circulation transactions, etc. Administrators can create dashboards and give access to selected users and groups.",NFR,Performance
854,F3_REQ_00023,"System provides full support for SNMP and supports monitoring of system resources, including disk space, CPU load, memory load, system processes, system interfaces and ports. Alert thresholds are configurable. Alerts can be sent via administrative dashboards, email messages, and text messages. Alerts can be sent to unlimited number of recipients via any or all alert methods.",FR,Functional
855,F3_REQ_00024,"Ability to set thresholds on the length of time records are locked and provide, for all record types, a list of records in sustained use/locked condition. Ability from the same console to unlock one or more records.",FR,Functional
856,F3_REQ_00025,"System provides dashboard of performance monitoring and management tools. Identification of processes with process ID, owner username, IP address (if applicable), CPU utilization, memory utilization, run time. Runaway processes are identified. System status is represented by visual indicators (e.g. green and red lights).",NFR,Performance
857,F3_REQ_00026,"System provides a server management console including: software shutdown utility, software startup utility, server shutdown utility, server restart utility.",FR,Functional
858,F3_REQ_00027,"System provides an administrative dashboard displaying: last full and incremental backup; last planned and unplanned system reboot; last software upgrade; current software version; transactions waiting to be processed; size of log-files; current count of records by record type (item, bibliographic, patron etc), database utilization (size, processes running).",NFR,Reliability
859,F3_REQ_00028,System provides a management console displaying workstations running client software; workstation name and IP address; and utilities for managing and killing client sessions.,FR,Functional
860,F3_REQ_00029,"System provides a circulation dashboard showing key performace indicators such as check-outs per hour, check-ins per hour, holds placed per hour, holds paged per day, etc. Indicators can be limited to a single branch or set to systemwide.",FR,Functional
861,F3_REQ_00030,System provides a single console with access to all configuration files. Read and write permission to individual configuration files can be assigned to users and groups.,FR,Functional
862,F3_REQ_00031,System provides a dashboard for locating and viewing log files.,FR,Functional
863,F3_REQ_00032,"System provides a single interface for reviewing and controlling scheduled tasks, including staff-scheduled tasks, automated reports, scheduled imports and exports, software updates, etc.",FR,Functional
864,F3_REQ_00033,"Ability to access and edit email configuration, including a quick menu of common settings (such as masquerading, log retention, bounce management).",NFR,Performance
865,F3_REQ_00034,System supports SMTP for email transport.,NFR,Maintainability
866,F3_REQ_00035,"System supports restrictions based on business rules, e.g. restrictions on deleting item records that are in checked-out status, or restrictions on deleting bibliographic records with existing holds.",NFR,Maintainability
867,F3_REQ_00036,"System provides customizable 'Rules of Suppression' that specify whether patrons and staff can view authority, bibliographic, order, and item records in staff and public (OPAC) interfaces. Records may be visible to specific workgroups only; to all staff and patrons at specific locations; or to all staff and all patrons. (See REQ-5057 for related requirements on loan rules, and REQ-5190 for related requirements on holdability.)",FR,Functional
868,F3_REQ_00037,"System allows creation and modification of requesting rules that determine whether a patron can place a hold on an item. Requesting rules may evaluate patron type, current number of holds, current patron account balance, item type, item status, owning location code, and other criteria. For example, requesting rules may prohibit patrons from placing holds on on-order CD titles, but allow patrons to place holds on other on-order titles. Requesting rules also specify whether staff with specific privileges or roles can override specific criteria. (See REQ-5057 re loan rules, REQ-5278 re visibility.)",FR,Functional
869,F3_REQ_00038,"System allows creation and modification of loan rules that allow or disallow check-out of items, calculate loan periods, and determine renewal limits. Loan rules may evaluate patron type, current number of items checked out, current patron account balance, item type, item status, owning location code, check-out location code, and other criteria. For example, loan rules may prohibit patrons from checking out items with an unavailable status, e.g. an item with a triggered hold for another patron or an item that is already checked out to another patron. Loan rules can access check-out location open/closed schedule in calculating due date. Loan rules also specify whether a specific criteria may be overridden by staff with specific privileges or roles. (Also see REQ-5190 re requesting rules.)",FR,Functional
870,F3_REQ_00039,"Ability to specify default value, data validation, automatic formatting, and required status for any field.",NFR,Usability
871,F3_REQ_00040,System provides capability to perform live incremental and full backups of data and transaction logs. System supports use of third-party backup software such as EMC NetWorker.,NFR,Reliability
872,F3_REQ_00041,"System logs data changes (such as record deletions) and provides ""undo"" functionality. Ideally, system provides revision control.",FR,Functional
873,F3_REQ_00042,Ability to cluster servers for failover capability.,NFR,Reliability
874,F3_REQ_00043,Patron data is secure in all transfers to and from the system.,NFR,Functional
875,F3_REQ_00044,System administrative staff has full visibility and control of user privileges.,NFR,Functional
876,F3_REQ_00045,"System supports secure protocols, including SFTP, SSL, and SSH. SFTP is supported in both active and passive modes, configurable per vendor.",NFR,Maintainability
877,F3_REQ_00046,"MARC bibliographic and authority records can be imported and exported, singly and in batch, all fields or selected fields, to and from vendors including OCLC. Imported records can overlay existing short or full bibliographic records. Imported batches can be maintained and manipulated as selection lists (see REQ-3004).",NFR,Security
878,F3_REQ_00047,"System supports an unlimited number of record sets, with the ability to import and export set members in batch. Record sets can be the basis for batch field updates; can be used as a limiting scope for queries; can be used to delete original records with the ability to review prior to deletion, write errors to a log file, and undo one or more deletions.",NFR,Maintainability
879,F3_REQ_00048,"System provides a dedicated interface for creating new staff accounts. New staff account creation process provides configurable templates for account administrator use; provides granular privileges for account creation, modification, and deletion.",FR,Functional
880,F3_REQ_00049,System provides a dedicated interface for creating new patron accounts. Patron account creation process provides configurable templates for staff use; supports field validation and required fields; provides configurable defaults.,FR,Functional
881,F3_REQ_00050,"System supports scheduling of maintenance tasks, reports, and data exports. Jobs can be scheduled in sequence (""start job B when job A finishes"") and can be modified or cancelled at any time prior to starting.",NFR,Maintainability
882,F3_REQ_00051,"Staff can be given permission to schedule tasks, reports, and data exports. System administration staff can view and manage jobs scheduled by other staff.",NFR,Security
883,F3_REQ_00052,"System supports administrator-programmable and user-programmable macros and/or keyboard shortcuts. Shortcut keys may be assigned to macros (e.g. 'Insert Field') or to text strings. Macros are centrally managed on server, can be imported from and exported to individual users, and can be restricted for use and/or editting through centrally-managed permissions.",NFR,Security
884,F3_REQ_00053,Staff and group accounts are independent from workstations; client install should not be tied to a specific location.,NFR,Portability
885,F3_REQ_00054,"Client software installation and updates must be centrally managed, using standard or proprietary network management tools, allowing streaming updates from server. Ability to specify specific clients to be updated. Client software can be managed with VNC and Remote Desktop.",FR,Functional
886,F3_REQ_00055,All client configuration files are server based; configurations can be exported and imported between clients.,NFR,Maintainability
887,F3_REQ_00056,"Ability to fully customize layout and appearance of reports. Ability to display, print, email, or save report to standard formats including CSV and Excel, as well as to customizable formats.",NFR,Functional
888,F3_REQ_00057,"System provides a user-friendly interface for designing queries against all record types. Staff can select fields to query; select values from picklist of possible values; select regular expressions from drop-down menu, and use a full range of Boolean operators. Administrators control staff access to tables and fields.",NFR,Usability
889,F3_REQ_00058,"System administrators can create report templates that are available to front-line staff, and can be run as is or modified to the staff person's particular needs.",NFR,Functional
890,F3_REQ_00059,"System provides fine-grained permissions to allow or disallow staff to run specific reports, and/or to run ad hoc reports on specific sets of data.",FR,Functional
891,F3_REQ_00060,"System reports for each record type: current record number, current number of records, number deleted, and number purged. Record types include patron, bibliographic, item, order, invoice, etc. Access to record numbers is controlled at the user/group level.",NFR,Security
892,F3_REQ_00061,"Ability to define and select four types of printers: receipt printer, standard printer, label printer, and forms printer. All Windows printers are supported.",NFR,Maintainability
893,F3_REQ_00062,"Ability to print to a file on the server, ftp, email, or printer from any part of the application. When applicable, the ability to select record fields and control order of fields when printing.",NFR,Functional
894,F4_REQ_00000,O sistema deve ser confiável.,NFR,Functional
895,F4_REQ_00001,O sistema deve ter baixa manutenção.,NFR,Functional
896,F4_REQ_00002,O sistema deve atender aos requisitos de segurança ditados pelas normas regulatórias HIPAA e FDA.,NFR,Usability
897,F4_REQ_00003,O sistema deve atender aos requisitos de confidencialidade ditados pelas normas regulatórias HIPAA e FDA.,NFR,Usability
898,F4_REQ_00004,O sistema deve exibir os hiperlinks e descrições para o usuário realizar as funções desejadas conforme especificado no UIS relacionado.,NFR,Usability
899,F4_REQ_00005,O Usuário deve ser capaz de visualizar os hiperlinks e descrições listados.,NFR,Functional
900,F4_REQ_00006,O Usuário deve ser capaz de escolher uma função clicando no hiperlink.,NFR,Functional
901,F4_REQ_00007,O sistema deve exibir a página operacional desejada para o usuário após clicar no hiperlink.,NFR,Functional
902,F4_REQ_00008,Um usuário com privilégios de administrador deve ser capaz de Adicionar/Criar um novo usuário e associar o usuário com a(s) função(ões) especificada(s) no sistema.,NFR,Functional
903,F4_REQ_00009,O sistema deve exibir uma mensagem de erro se o novo usuário for encontrado no sistema [system name].,NFR,Functional
904,F4_REQ_00010,O sistema deve exibir uma mensagem de erro se o novo usuário não estiver ativo no Active Directory.,NFR,Functional
905,F4_REQ_00011,O sistema deve exibir a aba xxx como a aba padrão.,NFR,Functional
906,F4_REQ_00012,O usuário deve ser capaz de criar/adicionar um novo usuário manualmente ou a partir de um modelo.,NFR,Functional
907,F4_REQ_00013,O registro do usuário deve herdar todas as configurações de função especificadas no modelo quando o registro do usuário for criado a partir do modelo de usuário.,NFR,Functional
908,F4_REQ_00014,O usuário deve ser capaz de adicionar funções adicionais manualmente ao criar/adicionar um novo usuário a partir de um modelo de usuário.,NFR,Functional
909,F4_REQ_00015,O sistema deve salvar as informações do usuário no banco de dados com funções especificadas associadas a divisões para o usuário recém-criado/adicionado.,NFR,Functional
910,F4_REQ_00016,O sistema deve realizar uma busca nas colunas de nome de exibição do usuário e nome de usuário do sistema [system name] nas tabelas de usuário para encontrar o usuário e verificar a existência do usuário.,NFR,Functional
911,F4_REQ_00017,O sistema deve realizar uma busca no Active Directory para verificar o status do usuário Ativo/Inativo dentro da empresa quando o usuário tenta criar/adicionar um novo usuário no sistema [system name].,NFR,Functional
912,F4_REQ_00018,O sistema deve gerar uma mensagem de confirmação padrão após salvar os dados e mensagens de aviso/cautela após o botão cancelar ou fechar ser clicado.,NFR,Functional
913,F4_REQ_00019,"O usuário deve ter a flexibilidade de clicar em qualquer aba para iniciar o processo de adição, embora a aba xxx deva ser exibida como a aba padrão.",NFR,Functional
914,F4_REQ_00020,"Todos os campos obrigatórios, conforme especificado no UIS, devem ser marcados com um asterisco vermelho alertando o usuário para preencher os campos obrigatórios.",NFR,Usability
915,F4_REQ_00021,O usuário deve ser capaz de salvar dados após criar/adicionar um novo usuário ou cancelar dados para abortar o processo.,NFR,Functional
916,F4_REQ_00022,O sistema deve limpar os dados se o usuário escolher clicar no botão Cancelar no meio da criação/adição de um novo usuário.,NFR,Functional
917,F4_REQ_00023,O sistema deve direcionar o usuário para a página xxx se o usuário escolher clicar no botão fechar sem inserir nenhum dado.,NFR,Functional
918,F4_REQ_00024,"O usuário deve associar pelo menos uma função, divisão, código de designador e local do laboratório no momento da criação/adição de um novo usuário.",NFR,Functional
919,F4_REQ_00025,O usuário deve preencher os campos obrigatórios — Nome de Usuário e Nome de Exibição — na seção Informações do Usuário no momento da criação/adição de um novo usuário.,NFR,Functional
920,F4_REQ_00026,O sistema deve gerar uma mensagem de erro/aviso padrão após o usuário tentar salvar dados sem associar um de cada um dos seguintes critérios — xxx — e/ou sem preencher os campos obrigatórios na seção Informações do Usuário.,NFR,Usability
921,F4_REQ_00027,A Equipe do Projeto deve demonstrar protótipos de mudanças na UI para as partes interessadas do projeto no início do processo de desenvolvimento.,NFR,Usability
922,F4_REQ_00028,A Equipe do Projeto deve permitir ajustes razoáveis nas interfaces de usuário de novas funcionalidades pelas partes interessadas do projeto quando o cronograma do projeto permitir tais ajustes.,NFR,Usability
923,F4_REQ_00029,A Equipe do Projeto deve agendar atualizações para o ambiente de produção somente às terças-feiras entre 19h e 7h.,NFR,Usability
924,F4_REQ_00030,A Equipe do Projeto deve realizar testes aplicáveis e apropriados contra novas funcionalidades antes de liberar essa funcionalidade/compilação para o ambiente de produção.,NFR,Usability
925,F4_REQ_00031,A Equipe do Projeto deve permitir um tempo razoável para realizar Testes de Aceitação do Usuário (UAT) contra as funcionalidades construídas antes de implantar o produto no ambiente de produção.,NFR,Usability
926,F4_REQ_00032,A Equipe de Desenvolvimento deve definir padrões de codificação para o aplicativo e seguir esses padrões consistentemente.,NFR,Usability
927,F4_REQ_00033,A Equipe de Desenvolvimento deve ser obrigada a ajustar o código-fonte existente para seguir os padrões de codificação aceitos somente se esse código-fonte precisar ser modificado.,NFR,Usability
928,F4_REQ_00034,"O sistema deve registrar erros, avisos e mensagens informativas em um arquivo de log externo no servidor de aplicativos.",NFR,Usability
929,F4_REQ_00035,A Equipe de Desenvolvimento deve ser obrigada a ajustar o código-fonte existente para usar o arquivo de log externo somente se esse código-fonte precisar ser modificado para implementar outro requisito.,NFR,Usability
930,F4_REQ_00036,O sistema deve registrar uma mensagem de erro no arquivo de dados externo quando o usuário for direcionado para a página de erro [SYSTEM NAME].,NFR,Usability
931,F4_REQ_00037,O sistema deve enviar um e-mail de notificação para uma lista de distribuição de e-mail dos Serviços ao Cliente se o usuário for direcionado para a página de erro xxx.,NFR,Usability
932,F4_REQ_00038,A Equipe de Desenvolvimento deve desenvolver funcionalidades usando a linguagem xx e na Plataforma .NET 3.5 suportada.,NFR,Usability
933,F4_REQ_00039,A Equipe de Desenvolvimento deve utilizar estruturas de código aberto estabelecidas em vez de componentes proprietários personalizados sempre que apropriado.,NFR,Usability
934,F4_REQ_00040,O sistema deve continuar a depender e usar um único banco de dados SQL Server 2008.,NFR,Functional
935,F4_REQ_00041,O Proprietário/Líder Técnico deve fornecer aprovação antes que qualquer compilação do [SYSTEM NAME] possa ser implantada no ambiente de produção.,NFR,Functional
936,F4_REQ_00042,A Equipe de Desenvolvimento deve realizar integrações semanais do sistema [SYSTEM NAME] e implantar essas atualizações do sistema no ambiente de Staging.,NFR,Usability
937,F4_REQ_00043,A Equipe de Desenvolvimento deve rotular cada compilação programada do [SYSTEM NAME] no sistema de controle de código-fonte.,NFR,Usability
938,F4_REQ_00044,A Equipe de Desenvolvimento deve realizar compilações programadas do [SYSTEM NAME] usando o código retirado do controle de código-fonte usando o rótulo conforme definido e especificado.,NFR,Usability
939,F4_REQ_00045,A Equipe de Desenvolvimento deve desenvolver e enviar notas de lançamento por e-mail para toda a Equipe do Projeto após cada compilação do [SYSTEM NAME] implantada no ambiente de Staging.,NFR,Usability
940,F4_REQ_00046,O Líder Técnico deve realizar revisões de código de cada mudança no sistema antes que essas mudanças possam ser submetidas ao controle de código-fonte.,NFR,Security
941,F4_REQ_00047,A Equipe de QA/QC deve realizar testes de regressão contra todas as compilações programadas.,NFR,Usability
942,F4_REQ_00048,"A ferramenta RoboHelp, versão 8, será usada para criar os links de hipertexto da Ajuda online do sistema [system name]. O sistema [system name] exibirá um link de hipertexto rotulado ""Ajuda"" no canto superior direito de cada uma das telas de usuário para fornecer assistência ao usuário. Cada uma das janelas pop-up de tópicos de Ajuda conterá o mesmo conteúdo que está disponível nos manuais do usuário do sistema [system name].",NFR,Functional
943,F4_REQ_00049,"O sistema deve fornecer a capacidade de abrir uma janela pop-up exibindo informações sobre a página específica, juntamente com links para tópicos de ajuda de suporte ao selecionar cada link de Ajuda.",NFR,Functional
944,F4_REQ_00050,"O sistema deve exibir a página ""Visão Geral do [system name]"", localizada na seção ""Introdução"" da Ajuda, como página de tópico de ajuda padrão que será carregada ao selecionar o link de hipertexto da Ajuda.",NFR,Functional
945,F4_REQ_00051,O sistema deve permitir que os usuários naveguem facilmente por cada um dos tópicos de ajuda selecionando um link de hipertexto correspondente fornecido no quadro esquerdo da janela pop-up da Ajuda.,NFR,Performance
946,F4_REQ_00052,O sistema deve exibir o logotipo da [company name] no lado superior direito da tela em cada uma das páginas de ajuda.,NFR,Functional
947,F4_REQ_00053,O sistema deve exibir cada uma das páginas de ajuda usando o mesmo esquema de cores e plano de fundo conforme especificado.,NFR,Functional
948,F4_REQ_00054,O sistema deve fornecer capacidade de pesquisa aos usuários para encontrar rapidamente material de tópico específico através da ferramenta de ajuda online.,NFR,Usability
949,F4_REQ_00055,O sistema deve fornecer um índice aos usuários para uma busca mais aprofundada de conteúdos de tópicos através da ferramenta de ajuda online.,NFR,Functional
950,F4_REQ_00056,O sistema deve fornecer um Glossário para termos relacionados à indústria associados à [company name] e ao sistema [system name] aos usuários através da ferramenta de ajuda online.,NFR,Functional
951,F4_REQ_00057,O sistema deve reter as capacidades existentes de conformidade com HIPAA.,NFR,Functional
952,F4_REQ_00058,O sistema deve seguir as capacidades de conformidade com HIPAA em novas funcionalidades introduzidas no sistema.,NFR,Usability
