requirement_id,project_id,project_name,dataset_id,text,class,global_id,source,type,subclass
REQ726,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for any member of the shunting group (including a driver) to transmit a shunting emergency call to all shunting groups in the area.,FR,F1_REQ_00725,file_1,NFR,Unknown
REQ727,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for all shunting drivers and shunting group members to receive a shunting emergency call from any equipment capable of taking part in shunting communications.,FR,F1_REQ_00726,file_1,NFR,Unknown
REQ728,PROJ-01,Zenodo System,SRSCD-Zenodo,The shunting emergency call shall cause the audible link assurance signal to be interrupted.,FR,F1_REQ_00727,file_1,NFR,Unknown
REQ729,PROJ-01,Zenodo System,SRSCD-Zenodo,It should be possible for the system to record shunting group composition at a given instant.,FR,F1_REQ_00728,file_1,NFR,Unknown
REQ730,PROJ-01,Zenodo System,SRSCD-Zenodo,It should be possible for the system to record the source and time a shunting emergency call was transmitted.,FR,F1_REQ_00729,file_1,NFR,Unknown
REQ731,PROJ-01,Zenodo System,SRSCD-Zenodo,It should be possible for the system to record the recipients of a shunting emergency call.,FR,F1_REQ_00730,file_1,NFR,Unknown
REQ732,PROJ-01,Zenodo System,SRSCD-Zenodo,"If a user, other than the shunting leader, attempts to make another call whilst being an active member of a shunting group, the attempt shall be ignored.",FR,F1_REQ_00731,file_1,NFR,Unknown
REQ733,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the radio is used by the team leader for a shunting group call (i.e. initiated the shunting group call), switching the radio off shall result in the termination of the shunting group call.",FR,F1_REQ_00732,file_1,NFR,Unknown
REQ734,PROJ-01,Zenodo System,SRSCD-Zenodo,A shunting group shall be able to consist of the shunting leader mobile member.,FR,F1_REQ_00733,file_1,NFR,Unknown
REQ735,PROJ-01,Zenodo System,SRSCD-Zenodo,A shunting group shall be able to consist of the shunting driver mobile member.,FR,F1_REQ_00734,file_1,NFR,Unknown
REQ736,PROJ-01,Zenodo System,SRSCD-Zenodo,The shunting driver may remain fixed (i.e. in a shunting area) or may change one or more times during a working period (i.e. passenger or freight stations).,FR,F1_REQ_00735,file_1,NFR,Unknown
REQ737,PROJ-01,Zenodo System,SRSCD-Zenodo,A shunting group shall be able to consist of up to three shunting team members.,FR,F1_REQ_00736,file_1,NFR,Unknown
REQ738,PROJ-01,Zenodo System,SRSCD-Zenodo,A controller shall be able to be associated permanently or temporarily with the shunting group.,FR,F1_REQ_00737,file_1,NFR,Unknown
REQ739,PROJ-01,Zenodo System,SRSCD-Zenodo,A shunting manager or other person capable of taking part in a shunting communication should be able to be temporarily associated with the shunting group.,FR,F1_REQ_00738,file_1,NFR,Unknown
REQ740,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall only be possible for the shunting leader to communicate with a person external to the ongoing shunting communication.,FR,F1_REQ_00739,file_1,NFR,Unknown
REQ741,PROJ-01,Zenodo System,SRSCD-Zenodo,"If an external user initiates a call to the shunting leader, the shunting leader should be informed by a visual and audible indication to avoid disturbing a shunting movement.",FR,F1_REQ_00740,file_1,NFR,Unknown
REQ742,PROJ-01,Zenodo System,SRSCD-Zenodo,The shunting leader can then choose the moment when he takes or rejects the external call.,FR,F1_REQ_00741,file_1,NFR,Unknown
REQ743,PROJ-01,Zenodo System,SRSCD-Zenodo,The shunting leader shall then be able to allow the external user to join the shunting communication.,FR,F1_REQ_00742,file_1,NFR,Unknown
REQ744,PROJ-01,Zenodo System,SRSCD-Zenodo,The link assurance signal shall consist of an intermittent audio tone (between 800 and 850Hz).,FR,F1_REQ_00743,file_1,NFR,Unknown
REQ745,PROJ-01,Zenodo System,SRSCD-Zenodo,"The link assurance tone shall be of one second duration, followed by an interval of two seconds.",FR,F1_REQ_00744,file_1,NFR,Unknown
REQ746,PROJ-01,Zenodo System,SRSCD-Zenodo,It should be possible to provide an alternative means of link assurance indication.,FR,F1_REQ_00745,file_1,NFR,Unknown
REQ747,PROJ-01,Zenodo System,SRSCD-Zenodo,Operational radios used for shunting shall be able to be switched between Mode A by a maintenance function.,FR,F1_REQ_00746,file_1,NFR,Unknown
REQ748,PROJ-01,Zenodo System,SRSCD-Zenodo,"In Mode A, the link assurance signal shall be interrupted, but not cancelled, when the initiator of the link assurance signal presses the PTT to speak.",FR,F1_REQ_00747,file_1,NFR,Unknown
REQ749,PROJ-01,Zenodo System,SRSCD-Zenodo,The link assurance signal shall be deactivated upon receipt of a shunting emergency call.,FR,F1_REQ_00748,file_1,NFR,Unknown
REQ750,PROJ-01,Zenodo System,SRSCD-Zenodo,"All members of the shunting group, other than the initiator of the link assurance signal, shall be unable to speak during the transmission of the link assurance signal.",FR,F1_REQ_00749,file_1,NFR,Unknown
REQ751,PROJ-01,Zenodo System,SRSCD-Zenodo,All members of the shunting group shall be able to initiate a shunting emergency call at any time.,FR,F1_REQ_00750,file_1,NFR,Unknown
REQ752,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible to modify a shunting group's composition during a working period.,FR,F1_REQ_00751,file_1,NFR,Unknown
REQ753,PROJ-01,Zenodo System,SRSCD-Zenodo,The process for acceptance (or rejection) of new members in a shunting group shall be simple.,FR,F1_REQ_00752,file_1,NFR,Unknown
REQ754,PROJ-01,Zenodo System,SRSCD-Zenodo,The process for admission and removal of temporary members in a shunting group shall be simple.,FR,F1_REQ_00753,file_1,NFR,Unknown
REQ755,PROJ-01,Zenodo System,SRSCD-Zenodo,"In a given area, a radio set shall be capable of operation in any of the shunting groups in use in that area, subject to any user access restrictions.",FR,F1_REQ_00754,file_1,NFR,Unknown
REQ756,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, a range of up to at least 2000m in open terrain shall be supported between a direct mode transmitter and receiver.",NFR,F1_REQ_00755,file_1,NFR,Unknown
REQ757,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, a voice only capability that supports the use of the link assurance signal shall be provided.",FR,F1_REQ_00756,file_1,NFR,Unknown
REQ758,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, an 'open channel' mode of operation such that all users employing direct mode receive transmissions when in range of the transmitting user shall be supported.",FR,F1_REQ_00757,file_1,NFR,Unknown
REQ759,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, it is sufficient that the user may talk or listen only, but not both.",FR,F1_REQ_00758,file_1,NFR,Unknown
REQ760,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, the ability to talk shall be achieved through use of the Push-To-Talk function.",FR,F1_REQ_00759,file_1,NFR,Unknown
REQ761,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, a minimum of one channel is to be available for use of direct mode facilities.",FR,F1_REQ_00760,file_1,NFR,Unknown
REQ762,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, if more than one channel is provided, there must be a function allowing the user to manually select the channel.",FR,F1_REQ_00761,file_1,NFR,Unknown
REQ763,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where equipment provides both normal and direct mode capability, the user shall be able to switch between the two modes in a straightforward manner (but not by accident).",FR,F1_REQ_00762,file_1,NFR,Unknown
REQ764,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, the user may only select direct mode when the normal mobile telephony services are not available.",FR,F1_REQ_00763,file_1,NFR,Unknown
REQ765,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, controls shall be simple to use, including a direct mode on/off switch.",FR,F1_REQ_00764,file_1,NFR,Unknown
REQ766,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, controls shall be simple to use, including a Push-To-Talk function.",FR,F1_REQ_00765,file_1,NFR,Unknown
REQ767,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, controls shall be simple to use, including channel selection.",FR,F1_REQ_00766,file_1,NFR,Unknown
REQ768,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, controls shall be simple to use, including volume control.",FR,F1_REQ_00767,file_1,NFR,Unknown
REQ769,PROJ-01,Zenodo System,SRSCD-Zenodo,"Where the direct mode facility is provided, controls shall be simple to use, including battery warning for handportables.",FR,F1_REQ_00768,file_1,NFR,Unknown
REQ770,PROJ-01,Zenodo System,SRSCD-Zenodo,Battery life for handportables operating in direct mode shall be a minimum of 8 hours based on the following cycle: 20% transmit; 20% receive; 60% stand-by.,NFR,F1_REQ_00769,file_1,NFR,Unknown
REQ771,PROJ-01,Zenodo System,SRSCD-Zenodo,"When direct mode is used as a fall-back, an audible and visual indication shall be provided of normal mobile telephony services returning.",FR,F1_REQ_00770,file_1,NFR,Unknown
REQ001,PROJ-01,Zenodo System,SRSCD-Zenodo,A plataforma será responsiva.,NFR,F2_REQ_00000,file_2,NFR,Unknown
REQ002,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema será acessível através de navegadores modernos.,NFR,F2_REQ_00001,file_2,NFR,Unknown
REQ003,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema será acessível através de dispositivos móveis.,NFR,F2_REQ_00002,file_2,NFR,Unknown
REQ004,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve fornecer um ponto de acesso único para criar, planejar e controlar projetos organizacionais.",FR,F2_REQ_00003,file_2,NFR,Unknown
REQ005,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve monitorar a alocação de recursos humanos, financeiros e materiais de forma eficiente.",NFR,F2_REQ_00004,file_2,NFR,Unknown
REQ006,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve oferecer painéis e relatórios dinâmicos.,NFR,F2_REQ_00005,file_2,NFR,Unknown
REQ007,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve permitir criar, editar e excluir projetos.",FR,F2_REQ_00006,file_2,NFR,Unknown
REQ008,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve permitir definir metas, entregáveis e cronogramas para cada projeto.",FR,F2_REQ_00007,file_2,NFR,Unknown
REQ009,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve permitir rastrear o progresso com base em marcos e tarefas concluídas.,FR,F2_REQ_00008,file_2,NFR,Unknown
REQ010,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve permitir criar e gerenciar perfis de usuário (gerentes, membros da equipe, partes interessadas).",FR,F2_REQ_00009,file_2,NFR,Unknown
REQ011,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve permitir atribuir funções e permissões com base na hierarquia organizacional.,FR,F2_REQ_00010,file_2,NFR,Unknown
REQ012,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve permitir gerenciar a alocação de recursos humanos com base na disponibilidade e habilidades.,FR,F2_REQ_00011,file_2,NFR,Unknown
REQ013,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve monitorar os recursos materiais e financeiros alocados aos projetos.,FR,F2_REQ_00012,file_2,NFR,Unknown
REQ014,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve automatizar alertas para recursos próximos aos limites de disponibilidade.,FR,F2_REQ_00013,file_2,NFR,Unknown
REQ015,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve registrar os custos associados a cada atividade.,FR,F2_REQ_00014,file_2,NFR,Unknown
REQ016,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve permitir a criação de canais de comunicação por projeto.,FR,F2_REQ_00015,file_2,NFR,Unknown
REQ017,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve integrar-se com ferramentas de comunicação (por exemplo, Microsoft Teams, Slack).",FR,F2_REQ_00016,file_2,NFR,Unknown
REQ018,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve permitir compartilhar documentos e arquivos diretamente através da plataforma.,FR,F2_REQ_00017,file_2,NFR,Unknown
REQ019,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve fornecer painéis com indicadores-chave de desempenho (KPIs).,FR,F2_REQ_00018,file_2,NFR,Unknown
REQ020,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve gerar relatórios detalhados por projeto, equipe ou recurso.",FR,F2_REQ_00019,file_2,NFR,Unknown
REQ021,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve permitir visualizar o status da atividade em tempo real.,FR,F2_REQ_00020,file_2,NFR,Unknown
REQ022,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve configurar fluxos de trabalho para aprovações automáticas.,FR,F2_REQ_00021,file_2,NFR,Unknown
REQ023,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve enviar lembretes automáticos para tarefas com prazos iminentes.,FR,F2_REQ_00022,file_2,NFR,Unknown
REQ024,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve realizar backups automáticos periódicos de dados.,FR,F2_REQ_00023,file_2,NFR,Unknown
REQ025,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve conectar-se com sistemas ERP (SAP, Oracle).",FR,F2_REQ_00024,file_2,NFR,Unknown
REQ026,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve sincronizar calendários com o Google Calendar e o Microsoft Outlook.,FR,F2_REQ_00025,file_2,NFR,Unknown
REQ027,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve integrar-se com CRMs para rastrear atividades relacionadas ao cliente.,FR,F2_REQ_00026,file_2,NFR,Unknown
REQ028,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve implementar autenticação multifator (MFA).,FR,F2_REQ_00027,file_2,NFR,Unknown
REQ029,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve rastrear logs de atividades do usuário.,FR,F2_REQ_00028,file_2,NFR,Unknown
REQ030,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve garantir a conformidade com regulamentações (por exemplo, GDPR, LGPD).",NFR,F2_REQ_00029,file_2,NFR,Unknown
OE-1,PROJ-01,Zenodo System,SRSCD-Zenodo,"System Administration support the needs of a large, multiple-branch library system. Specifically, the system must support a library system with 50 locations, 20 million circulations, purchasing and processing over 500,000 items per year. It is highly desirable that searches and reports can be processed during open hours without disrupting other system functions.",NFR,F3_REQ_00000,file_3,NFR,Unknown
OE-2,PROJ-01,Zenodo System,SRSCD-Zenodo,System Administration shall operate on a Linux or Solaris server.,NFR,F3_REQ_00001,file_3,NFR,Unknown
OE-3,PROJ-01,Zenodo System,SRSCD-Zenodo,System Administration shall be accessible through a web-browser or a Windows-compatible client.,NFR,F3_REQ_00002,file_3,NFR,Unknown
OE-4,PROJ-01,Zenodo System,SRSCD-Zenodo,"If web-browser based, System Administration shall be accessible through Microsoft Internet Explorer (v.6.0 and later) and Mozilla Firefox (v.2.0 and later).",NFR,F3_REQ_00003,file_3,NFR,Unknown
OE-5,PROJ-01,Zenodo System,SRSCD-Zenodo,"System Administration shall be accessible with screen-reading software, screen-magnification software, and other software programs designed to increase accessibility.",NFR,F3_REQ_00004,file_3,NFR,Unknown
CO-1,PROJ-01,Zenodo System,SRSCD-Zenodo,System Administration Module shall use a fully relational database back-end.,NFR,F3_REQ_00005,file_3,NFR,Unknown
CO-2,PROJ-01,Zenodo System,SRSCD-Zenodo,System Administration Module shall produce standards-compliant HTML.,NFR,F3_REQ_00006,file_3,NFR,Unknown
CO-3,PROJ-01,Zenodo System,SRSCD-Zenodo,System Administration Module shall provide a development and training environment with the ability to migrate configurations to a production environment.,FR,F3_REQ_00007,file_3,NFR,Unknown
CO-4,PROJ-01,Zenodo System,SRSCD-Zenodo,"User rights and privileges will be controlled through security groups and/or “roles” that allow access control for individuals, workgroups, and arbitrary staff groups.",FR,F3_REQ_00008,file_3,NFR,Unknown
UD-1,PROJ-01,Zenodo System,SRSCD-Zenodo,"The software developer shall provide complete data specifications for authority records, bibliographic records, order records, item records, hold/request records, and other records maintained or accessed by the System Administration Module.",NFR,F3_REQ_00009,file_3,NFR,Unknown
UD-2,PROJ-01,Zenodo System,SRSCD-Zenodo,"The software developer shall provide a thorough high-level description of major processes, including bibliographic record import and export, validation of bibliographic records against internal and external authority sources, and standard reports.",NFR,F3_REQ_00010,file_3,NFR,Unknown
UD-3,PROJ-01,Zenodo System,SRSCD-Zenodo,"The system shall provide an online, hierarchical, and cross-linked help system in HTML that describes and illustrates all system functions.",FR,F3_REQ_00011,file_3,NFR,Unknown
6512,PROJ-01,Zenodo System,SRSCD-Zenodo,"System runs on a fully relational, SQL-based database system. Ability to run SQL queries against any table in the database. Ability to access database as an ODBC source. All data tables and data storage are fully accessible.",NFR,F3_REQ_00012,file_3,NFR,Unknown
5615,PROJ-01,Zenodo System,SRSCD-Zenodo,The system provides real-time processing. For example: pull lists are up to date at time of viewing or printing; system supports live shelf reading and weeding.,NFR,F3_REQ_00013,file_3,NFR,Unknown
5323,PROJ-01,Zenodo System,SRSCD-Zenodo,"Ability for multiple staff members and patrons to simultaneously access and update patron and item records, including on staff check-in and check-out terminals, on self check-out stations, through SIP2/NCIP2 and similar protocols and APIs, and in OPAC. Depending on assigned privileges, staff can view all patron and item fields; patrons can access only selected fields. Record changes are applied in a reasonable way, with prompts to warn when a record has been changed since it was displayed.",FR,F3_REQ_00014,file_3,NFR,Unknown
6513,PROJ-01,Zenodo System,SRSCD-Zenodo,"For any patron record or item record, staff can identify where it is in use (location, user, date and time placed).",FR,F3_REQ_00015,file_3,NFR,Unknown
2492,PROJ-01,Zenodo System,SRSCD-Zenodo,"Support for individual and shared staff login accounts; access to modules is granted by use of ""roles"" or ""privileges"" that allow each account to access as many (or as few) modules as needed. Individual logins allow user-level preferences and audit trail.",FR,F3_REQ_00016,file_3,NFR,Unknown
2428,PROJ-01,Zenodo System,SRSCD-Zenodo,"System documentation is library-specific and follows standard formats for technical documentation. Documentation is specific to the particular version of the software in use at library. Documentation is web-based, indexed, organized by function, and easily searchable.",NFR,F3_REQ_00017,file_3,NFR,Unknown
2431,PROJ-01,Zenodo System,SRSCD-Zenodo,"System upgrades and updates include written guidelines for updating servers and clients. Includes list of new, changed, and removed features.",NFR,F3_REQ_00018,file_3,NFR,Unknown
2479,PROJ-01,Zenodo System,SRSCD-Zenodo,System provides access to all configuration files.,FR,F3_REQ_00019,file_3,NFR,Unknown
2474,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides full access to all log files. Log files can be reviewed without stopping system. Logs can be enabled, disabled, and set to a specific retention threshold.",FR,F3_REQ_00020,file_3,NFR,Unknown
2470,PROJ-01,Zenodo System,SRSCD-Zenodo,System provides access to root shell.,FR,F3_REQ_00021,file_3,NFR,Unknown
6520,PROJ-01,Zenodo System,SRSCD-Zenodo,"System supports creation of custom dashboards that display current and historical data about system performance, record creation and modification, circulation transactions, etc. Administrators can create dashboards and give access to selected users and groups.",FR,F3_REQ_00022,file_3,NFR,Unknown
6501,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides full support for SNMP and supports monitoring of system resources, including disk space, CPU load, memory load, system processes, system interfaces and ports. Alert thresholds are configurable. Alerts can be sent via administrative dashboards, email messages, and text messages. Alerts can be sent to unlimited number of recipients via any or all alert methods.",FR,F3_REQ_00023,file_3,NFR,Unknown
7302,PROJ-01,Zenodo System,SRSCD-Zenodo,"Ability to set thresholds on the length of time records are locked and provide, for all record types, a list of records in sustained use/locked condition. Ability from the same console to unlock one or more records.",FR,F3_REQ_00024,file_3,NFR,Unknown
2467,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides dashboard of performance monitoring and management tools. Identification of processes with process ID, owner username, IP address (if applicable), CPU utilization, memory utilization, run time. Runaway processes are identified. System status is represented by visual indicators (e.g. green and red lights).",FR,F3_REQ_00025,file_3,NFR,Unknown
2466,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides a server management console including: software shutdown utility, software startup utility, server shutdown utility, server restart utility.",FR,F3_REQ_00026,file_3,NFR,Unknown
2464,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides an administrative dashboard displaying: last full and incremental backup; last planned and unplanned system reboot; last software upgrade; current software version; transactions waiting to be processed; size of log-files; current count of records by record type (item, bibliographic, patron etc), database utilization (size, processes running).",FR,F3_REQ_00027,file_3,NFR,Unknown
2430,PROJ-01,Zenodo System,SRSCD-Zenodo,System provides a management console displaying workstations running client software; workstation name and IP address; and utilities for managing and killing client sessions.,FR,F3_REQ_00028,file_3,NFR,Unknown
6503,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides a circulation dashboard showing key performace indicators such as check-outs per hour, check-ins per hour, holds placed per hour, holds paged per day, etc. Indicators can be limited to a single branch or set to systemwide.",FR,F3_REQ_00029,file_3,NFR,Unknown
6517,PROJ-01,Zenodo System,SRSCD-Zenodo,System provides a single console with access to all configuration files. Read and write permission to individual configuration files can be assigned to users and groups.,FR,F3_REQ_00030,file_3,NFR,Unknown
2433,PROJ-01,Zenodo System,SRSCD-Zenodo,System provides a dashboard for locating and viewing log files.,FR,F3_REQ_00031,file_3,NFR,Unknown
6521,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides a single interface for reviewing and controlling scheduled tasks, including staff-scheduled tasks, automated reports, scheduled imports and exports, software updates, etc.",FR,F3_REQ_00032,file_3,NFR,Unknown
6515,PROJ-01,Zenodo System,SRSCD-Zenodo,"Ability to access and edit email configuration, including a quick menu of common settings (such as masquerading, log retention, bounce management).",FR,F3_REQ_00033,file_3,NFR,Unknown
6516,PROJ-01,Zenodo System,SRSCD-Zenodo,System supports SMTP for email transport.,NFR,F3_REQ_00034,file_3,NFR,Unknown
2445,PROJ-01,Zenodo System,SRSCD-Zenodo,"System supports restrictions based on business rules, e.g. restrictions on deleting item records that are in checked-out status, or restrictions on deleting bibliographic records with existing holds.",FR,F3_REQ_00035,file_3,NFR,Unknown
5278,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides customizable 'Rules of Suppression' that specify whether patrons and staff can view authority, bibliographic, order, and item records in staff and public (OPAC) interfaces. Records may be visible to specific workgroups only; to all staff and patrons at specific locations; or to all staff and all patrons. (See REQ-5057 for related requirements on loan rules, and REQ-5190 for related requirements on holdability.)",FR,F3_REQ_00036,file_3,NFR,Unknown
5190,PROJ-01,Zenodo System,SRSCD-Zenodo,"System allows creation and modification of requesting rules that determine whether a patron can place a hold on an item. Requesting rules may evaluate patron type, current number of holds, current patron account balance, item type, item status, owning location code, and other criteria. For example, requesting rules may prohibit patrons from placing holds on on-order CD titles, but allow patrons to place holds on other on-order titles. Requesting rules also specify whether staff with specific privileges or roles can override specific criteria. (See REQ-5057 re loan rules, REQ-5278 re visibility.)",FR,F3_REQ_00037,file_3,NFR,Unknown
5057,PROJ-01,Zenodo System,SRSCD-Zenodo,"System allows creation and modification of loan rules that allow or disallow check-out of items, calculate loan periods, and determine renewal limits. Loan rules may evaluate patron type, current number of items checked out, current patron account balance, item type, item status, owning location code, check-out location code, and other criteria. For example, loan rules may prohibit patrons from checking out items with an unavailable status, e.g. an item with a triggered hold for another patron or an item that is already checked out to another patron. Loan rules can access check-out location open/closed schedule in calculating due date. Loan rules also specify whether a specific criteria may be overridden by staff with specific privileges or roles. (Also see REQ-5190 re requesting rules.)",FR,F3_REQ_00038,file_3,NFR,Unknown
5328,PROJ-01,Zenodo System,SRSCD-Zenodo,"Ability to specify default value, data validation, automatic formatting, and required status for any field.",FR,F3_REQ_00039,file_3,NFR,Unknown
6502,PROJ-01,Zenodo System,SRSCD-Zenodo,System provides capability to perform live incremental and full backups of data and transaction logs. System supports use of third-party backup software such as EMC NetWorker.,FR,F3_REQ_00040,file_3,NFR,Unknown
6505,PROJ-01,Zenodo System,SRSCD-Zenodo,"System logs data changes (such as record deletions) and provides ""undo"" functionality. Ideally, system provides revision control.",FR,F3_REQ_00041,file_3,NFR,Unknown
2462,PROJ-01,Zenodo System,SRSCD-Zenodo,Ability to cluster servers for failover capability.,NFR,F3_REQ_00042,file_3,NFR,Unknown
6510,PROJ-01,Zenodo System,SRSCD-Zenodo,Patron data is secure in all transfers to and from the system.,NFR,F3_REQ_00043,file_3,NFR,Unknown
6509,PROJ-01,Zenodo System,SRSCD-Zenodo,System administrative staff has full visibility and control of user privileges.,FR,F3_REQ_00044,file_3,NFR,Unknown
6511,PROJ-01,Zenodo System,SRSCD-Zenodo,"System supports secure protocols, including SFTP, SSL, and SSH. SFTP is supported in both active and passive modes, configurable per vendor.",NFR,F3_REQ_00045,file_3,NFR,Unknown
1716,PROJ-01,Zenodo System,SRSCD-Zenodo,"MARC bibliographic and authority records can be imported and exported, singly and in batch, all fields or selected fields, to and from vendors including OCLC. Imported records can overlay existing short or full bibliographic records. Imported batches can be maintained and manipulated as selection lists (see REQ-3004).",FR,F3_REQ_00046,file_3,NFR,Unknown
6518,PROJ-01,Zenodo System,SRSCD-Zenodo,"System supports an unlimited number of record sets, with the ability to import and export set members in batch. Record sets can be the basis for batch field updates; can be used as a limiting scope for queries; can be used to delete original records with the ability to review prior to deletion, write errors to a log file, and undo one or more deletions.",FR,F3_REQ_00047,file_3,NFR,Unknown
2420,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides a dedicated interface for creating new staff accounts. New staff account creation process provides configurable templates for account administrator use; provides granular privileges for account creation, modification, and deletion.",FR,F3_REQ_00048,file_3,NFR,Unknown
2419,PROJ-01,Zenodo System,SRSCD-Zenodo,System provides a dedicated interface for creating new patron accounts. Patron account creation process provides configurable templates for staff use; supports field validation and required fields; provides configurable defaults.,FR,F3_REQ_00049,file_3,NFR,Unknown
6507,PROJ-01,Zenodo System,SRSCD-Zenodo,"System supports scheduling of maintenance tasks, reports, and data exports. Jobs can be scheduled in sequence (""start job B when job A finishes"") and can be modified or cancelled at any time prior to starting.",FR,F3_REQ_00050,file_3,NFR,Unknown
6508,PROJ-01,Zenodo System,SRSCD-Zenodo,"Staff can be given permission to schedule tasks, reports, and data exports. System administration staff can view and manage jobs scheduled by other staff.",FR,F3_REQ_00051,file_3,NFR,Unknown
2220,PROJ-01,Zenodo System,SRSCD-Zenodo,"System supports administrator-programmable and user-programmable macros and/or keyboard shortcuts. Shortcut keys may be assigned to macros (e.g. 'Insert Field') or to text strings. Macros are centrally managed on server, can be imported from and exported to individual users, and can be restricted for use and/or editting through centrally-managed permissions.",FR,F3_REQ_00052,file_3,NFR,Unknown
6514,PROJ-01,Zenodo System,SRSCD-Zenodo,Staff and group accounts are independent from workstations; client install should not be tied to a specific location.,NFR,F3_REQ_00053,file_3,NFR,Unknown
6504,PROJ-01,Zenodo System,SRSCD-Zenodo,"Client software installation and updates must be centrally managed, using standard or proprietary network management tools, allowing streaming updates from server. Ability to specify specific clients to be updated. Client software can be managed with VNC and Remote Desktop.",FR,F3_REQ_00054,file_3,NFR,Unknown
6519,PROJ-01,Zenodo System,SRSCD-Zenodo,All client configuration files are server based; configurations can be exported and imported between clients.,FR,F3_REQ_00055,file_3,NFR,Unknown
2197,PROJ-01,Zenodo System,SRSCD-Zenodo,"Ability to fully customize layout and appearance of reports. Ability to display, print, email, or save report to standard formats including CSV and Excel, as well as to customizable formats.",FR,F3_REQ_00056,file_3,NFR,Unknown
5624,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides a user-friendly interface for designing queries against all record types. Staff can select fields to query; select values from picklist of possible values; select regular expressions from drop-down menu, and use a full range of Boolean operators. Administrators control staff access to tables and fields.",FR,F3_REQ_00057,file_3,NFR,Unknown
5607,PROJ-01,Zenodo System,SRSCD-Zenodo,"System administrators can create report templates that are available to front-line staff, and can be run as is or modified to the staff person's particular needs.",FR,F3_REQ_00058,file_3,NFR,Unknown
5617,PROJ-01,Zenodo System,SRSCD-Zenodo,"System provides fine-grained permissions to allow or disallow staff to run specific reports, and/or to run ad hoc reports on specific sets of data.",FR,F3_REQ_00059,file_3,NFR,Unknown
