,id,text,class,subclass
765,F0_REQ_00765,"In the settings menu for Facebook there is an option to delete the saved username in combination with the password, regarding Facebook.",NFR,Functional
766,F0_REQ_00766,The application maintainer can modify the appearance of the separate launchers.,NFR,Maintainability
767,F0_REQ_00767,It is possible to search for a certain building on the campus of the TU/e by name.,NFR,Usability
768,F0_REQ_00768,It is possible to search for a certain building on the campus of the TU/e by address.,NFR,Usability
769,F0_REQ_00769,It is possible to search for a certain POI on the campus of the TU/e by name.,NFR,Functional
770,F0_REQ_00770,A search described in requirements UCAR201 and UCAR202 results in a displayed set of buildings that match the search input.,NFR,Usability
771,F0_REQ_00771,A search described in requirements UCAR203 results in a displayed set of POIâ€™s that match the search input.,NFR,Usability
772,F0_REQ_00772,"It is possible to view an element from the search result described in UCAR201, UCAR202 and UCAR203 in the map view.",NFR,Functional
773,F0_REQ_00773,It is possible to navigate from a building on the campus to another building on the campus.,NFR,Usability
774,F0_REQ_00774,It is possible to navigate from a building on the campus to a POI on the campus.,NFR,Usability
775,F0_REQ_00775,It is possible to navigate from a POI on the campus to a building on the campus.,NFR,Usability
776,F0_REQ_00776,It is possible to navigate from a POI on the campus to a POI on the campus.,NFR,Functional
777,F0_REQ_00777,It is possible to navigate from an POI on the campus to another location on the campus.,NFR,Functional
778,F0_REQ_00778,It is possible to navigate from a street on the campus to another location on the campus.,NFR,Functional
779,F0_REQ_00779,It is possible to switch between different means of transportation in the navigator.,NFR,Functional
780,F0_REQ_00780,The from-location can be searched by the name of a building.,NFR,Usability
781,F0_REQ_00781,The from-location can be searched by the address of a building.,NFR,Usability
782,F0_REQ_00782,The from-location can be searched by the name of a POI.,NFR,Functional
783,F0_REQ_00783,The from-location is selected from the search result described in UCAR211 and UCAR212.,NFR,Functional
784,F0_REQ_00784,The from-location can be selected on the map.,NFR,Functional
785,F0_REQ_00785,The to-location can be searched by the name of a building.,NFR,Usability
786,F0_REQ_00786,The to-location can be searched by the address of a building.,NFR,Usability
787,F0_REQ_00787,The to-location can be searched by the name of a POI.,NFR,Functional
788,F0_REQ_00788,The to-location is selected from the search result described in UCAR215 and UCAR216.,NFR,Functional
789,F0_REQ_00789,The to-location can be selected on the map.,NFR,Functional
790,F0_REQ_00790,The route planned by the navigator is shown in the map view.,NFR,Functional
791,F0_REQ_00791,The application has a map view in stylistic style.,NFR,Functional
792,F0_REQ_00792,The application has a map view in satellite style.,NFR,Functional
793,F0_REQ_00793,It is possible to switch between stylistic map view and satellite map view.,NFR,Functional
794,F0_REQ_00794,It is possible to zoom when in the map view.,NFR,Functional
795,F0_REQ_00795,It is possible to pan when in the map view.,NFR,Functional
796,F0_REQ_00796,Current location is shown in the map view.,NFR,Functional
797,F0_REQ_00797,POIâ€™s of a building are indicated.,NFR,Usability
798,F0_REQ_00798,It is possible to â€œtweetâ€ the userâ€™s current location.,NFR,Functional
799,F0_REQ_00799,It is possible to change the status on Facebook. The new status will indicate the userâ€™s current location.,NFR,Functional
800,F0_REQ_00800,The administrator can change the stylistic map.,NFR,Functional
801,F0_REQ_00801,The administrator can add buildings.,NFR,Usability
802,F0_REQ_00802,The administrator can remove buildings.,NFR,Usability
803,F0_REQ_00803,The administrator can add vertices of a path which is used in the route planner.,NFR,Functional
804,F0_REQ_00804,The administrator can remove vertices of a path which is used in the route planner.,NFR,Functional
805,F0_REQ_00805,The administrator can remove edges of a path which is used in the route planner.,NFR,Functional
806,F0_REQ_00806,The administrator can add edges of a path which is used in the route planner.,NFR,Functional
807,F0_REQ_00807,"The administrator can add POIâ€™s. A POI should belong to a certain building, floor and room number.",NFR,Usability
808,F0_REQ_00808,"The administrator can remove POIâ€™s. A POI should belong to a certain building, floor and room number.",NFR,Usability
809,F0_REQ_00809,"The administrator can link a POI to a certain building, floor and room.",NFR,Usability
810,F0_REQ_00810,"The administrator can unlink a POI from a certain building, floor and room.",NFR,Usability
811,F0_REQ_00811,Titles of all news items available through the news RSS-feeds are shown on the title screen.,NFR,Usability
812,F0_REQ_00812,"From the first titles of the news articles, the first lines are shown.",NFR,Functional
813,F0_REQ_00813,Full news report is shown after choosing the corresponding news title.,NFR,Performance
814,F0_REQ_00814,It is possible to â€œlikeâ€ a certain news item.,NFR,Functional
815,F0_REQ_00815,It is possible to â€œtweetâ€ a certain news item.,NFR,Functional
816,F0_REQ_00816,The administrator can modify the list of news RSS-feeds that are available in English.,NFR,Maintainability
817,F0_REQ_00817,The administrator can modify the list of news RSS-feeds that are available in Dutch.,NFR,Maintainability
818,F0_REQ_00818,"When the agenda-app is started, upcoming events are shown on the title screen.",NFR,Usability
819,F0_REQ_00819,There is a calender view.,NFR,Functional
820,F0_REQ_00820,It is possible to open calendar view.,NFR,Functional
821,F0_REQ_00821,It is possible to close calendar view.,NFR,Functional
822,F0_REQ_00822,The user can change the calender to a different month.,NFR,Functional
823,F0_REQ_00823,The user is able to see on which days events take place in calendar view.,NFR,Functional
824,F0_REQ_00824,The current day is indicated on the calendar.,NFR,Functional
825,F0_REQ_00825,By selecting a certain day in the calendar the events for that day are shown.,NFR,Functional
826,F0_REQ_00826,It is possible to search for events by date.,NFR,Functional
827,F0_REQ_00827,It is possible to search for events by subject.,NFR,Functional
828,F0_REQ_00828,A search described in requirements UCAR406 and UCAR407 results in a displayed set of events that match the search input.,NFR,Usability
829,F0_REQ_00829,It is possible to â€œlikeâ€ a certain event.,NFR,Functional
830,F0_REQ_00830,It is possible to â€œtweetâ€ a certain event.,NFR,Functional
831,F0_REQ_00831,The only events that are available in the agenda-app are extracted from the agenda RSS-feeds in the selected language.,NFR,Functional
832,F0_REQ_00832,The administrator can modify the list of agenda RSS-feeds that are available in English.,NFR,Maintainability
833,F0_REQ_00833,The administrator can modify the list of agenda RSS-feeds that are available in Dutch.,NFR,Maintainability
834,F0_REQ_00834,It is possible to search a person by name.,NFR,Functional
835,F0_REQ_00835,It is possible to search a person by department.,NFR,Functional
836,F0_REQ_00836,A search described in requirements UCAR501 and UCAR502 results in a displayed set of employees that match the search input.,NFR,Usability
837,F0_REQ_00837,It is possible to view all personal info available through the employee pages of a person in the search result set of requirement UCAR503.,NFR,Usability
838,F0_REQ_00838,It is possible to show the location of the employeeâ€™s office in the map view (see 3.1.3).,NFR,Functional
839,F0_REQ_00839,It is possible to plan a route to the location of the employeeâ€™s office (see 3.1.3).,NFR,Functional
840,F0_REQ_00840,When the Encyclopedia-app is started the most searched items are shown on the title screen.,NFR,Usability
841,F0_REQ_00841,When the Encyclopedia-app is started the most recent items are shown on the title screen.,NFR,Usability
842,F0_REQ_00842,It is possible to search the book by a certain word or phrase.,NFR,Functional
843,F0_REQ_00843,A search described in requirement UCAR602 results in a displayed set of topics.,NFR,Usability
844,F0_REQ_00844,The user can select a topic from the search result list.,NFR,Functional
845,F0_REQ_00845,By clicking on a topic the full text regarding that topic is shown.,NFR,Functional
846,F0_REQ_00846,It is possible to â€œlikeâ€ a certain topic.,NFR,Functional
847,F0_REQ_00847,It is possible to â€œtweetâ€ a certain topic.,NFR,Functional
848,F0_REQ_00848,When the student handbook-app is started the most searched items are shown on the title screen.,NFR,Usability
849,F0_REQ_00849,A search described in requirement UCAR702 results in a displayed set of topics.,NFR,Usability
850,F0_REQ_00850,The user can select a topic from the search result described in requirement UCAR703.,NFR,Usability
851,F0_REQ_00851,When the Facebook-app is started the page of TU/e on Facebook is shown on the title screen.,NFR,Usability
852,F0_REQ_00852,Other TU/e related Facebook-sites can be selected from a list (see for contents of list requirement UCAR803).,NFR,Usability
853,F0_REQ_00853,The administrator can modify the list of TU/e related Facebook-sites.,NFR,Maintainability
854,F0_REQ_00854,When the Twitter-app is started the page of TU/e on Twitter is shown on the title screen.,NFR,Usability
855,F0_REQ_00855,Other TU/e related Twitter-sites can be selected from a list (see for contents of list requirement UCAR903).,NFR,Usability
856,F0_REQ_00856,The administrator can modify the list of TU/e related Twitter-sites.,NFR,Maintainability
857,F0_REQ_00857,Download mobile application DESC: A user should be able to download the mobile application through either an application store or similar service on the mobile phone. The application should be free to download.,NFR,Performance
858,F0_REQ_00858,"Download and notify users of new releases DESC: When a new/updated version or release of the software is released, the user should check for these manually. The download of the new release should be done through the mobile phone in the same way as downloading the mobile application.",NFR,Performance
859,F0_REQ_00859,"User registration - Mobile application DESC: Given that a user has downloaded the mobile application, then the user should be able to register through the mobile application. The user must provide user-name, password and e-mail address. The user can choose to provide a regularly used phone number.",FR,Functional
860,F0_REQ_00860,"User log-in - Mobile application DESC: Given that a user has registered, then the user should be able to log in to the mobile application. The log-in information will be stored on the phone and in the future the user should be logged in automatically.",NFR,Functional
861,F0_REQ_00861,"Retrieve password DESC: Given that a user has registered, then the user should be able to retrieve his/her password by e-mail.",NFR,Functional
862,F0_REQ_00862,"Mobile application - Search DESC: Given that a user is logged in to the mobile application, then the first page that is shown should be the search page. The user should be able to search for a restaurant, according to several search options. The search options are Price, Destination, Restaurant type and Specific dish. There should also be a free text search option. A user should be able to select multiple search options in one search.",NFR,Functional
863,F0_REQ_00863,"Mobile application - Search result in a map view DESC: Search results can be viewed on a map. On the map, the relevant and closest restaurants according to the userâ€™s position are shown. A specific pin will represent a specific restaurant location. On each pin there should be an information link. There should be maximally 100 results displayed. The map view should have a default zoom. The map view should include a button that, when selected, should display different filtering options in a filtering menu.",NFR,Functional
864,F0_REQ_00864,"Mobile application - Search result in a list view Search results can be viewed in a list. Each element in the list represents a specific restaurant. Each element should include the restaurant name, telephone number, type of food, distance according to the userâ€™s position, average price, a short two-line description, a link to the restaurantâ€™s web-page and an information link. There should be maximally 100 results displayed. If the result contains more restaurants than what can be displayed on the screen at one time, the user should be able to scroll through them. When searching by price the restaurants should be sorted according to the following order: 1. average price 2. distance 3. restaurant type 4. specific dish When searching by a search option, other than price, the restaurants should be sorted according to the following order: 1. distance 2. average price 3. restaurant type 4. specific dish The list view should include a header with different selectable sorting options. The list view should include a button that, when selected, should display different filtering options in a filtering menu.",NFR,Usability
865,F0_REQ_00865,"Mobile application - Navigation to restaurant DESC: A user should be able to select a pin on a map or an element on a list. When a selection is made, the location of the restaurant should be sent to the mobile phoneâ€™s GPS-navigation program. The user should then be navigated to the destination. When the destination is reached, a user should be able to go back to the search page on the mobile application.",NFR,Functional
866,F0_REQ_00866,Mobile application - Switch result view DESC: A user should be able to switch between a map view and a list view for all search options.,NFR,Functional
867,F0_REQ_00867,"Mobile application - Selecting the information link DESC: A user should be able to select the information link, which is included on all result items. The link will direct the user to an information page, which includes a picture of the restaurant, the restaurant name, address, phone number, e-mail address, type of food, average price, restaurant description and a menu with name, description and price of the different dishes.",NFR,Functional
868,F0_REQ_00868,Mobile application - Search by price DESC: A user should be able to input a maximum and a minimum price range. The result is displayed in a list view by default.,NFR,Functional
869,F0_REQ_00869,"Mobile application - Search by destination DESC: A user should be able to input a maximum and a minimum distance, according to his/her position. By default the minimum distance is set to 0 km and the maximum to 10 km. The user should be able to input a higher or lower maximum distance and a higher minimum distance than set by default. The result is displayed in a map view by default.",NFR,Functional
870,F0_REQ_00870,Accepted input for price and destination search DESC: Integers should be accepted as input when a user searches by price or destination. If the system receives an invalid input the user should be informed and prompted to insert an accepted input.,NFR,Functional
871,F0_REQ_00871,Mobile application - Search by restaurant type DESC: A user should be able to select a restaurant type in a given list as input. The result is displayed in a map view by default.,NFR,Functional
872,F0_REQ_00872,Mobile application - Search by specific dish DESC: A user should be able to select a specific dish in a given list as input. The result is displayed in a map view by default.,NFR,Functional
873,F0_REQ_00873,"Mobile application - Free-text search DESC: A user should be able to conduct a search by providing either restaurant name, restaurant description, restaurant address, restaurant type or restaurant menu in the free-text search field. The result is displayed in a map view by default.",NFR,Functional
874,F0_REQ_00874,Mobile application - No match found DESC: If no match is found the user should be informed but kept on the search page in order to get the possibility to conduct a new search right away.,NFR,Functional
875,F0_REQ_00875,"Mobile application - Sorting results DESC: When viewing the results in a list, a user should be able to sort the results according to price, distance, restaurant type, specific dish or restaurant name. When sorting by restaurant name, specific dish or restaurant type the results should be ordered alphabetically. When sorting by price the results should be ordered from cheapest to most expensive. When sorting by distance the results should be ordered from closets to furthest distance according to the userâ€™s position. When the sort button for a specific search option is clicked, then the order should be reversed and ordered in a descending matter. If the sort button is clicked again the order of the results should be reversed.",NFR,Functional
876,F0_REQ_00876,"Mobile application - Filtering results DESC: When viewing the results in a list or a map, a user should be able to filter the results in a filtering menu. The filtering options include: increasing or decreasing the maximum distance increasing or decreasing the maximum price choosing a restaurant type choosing a specific dish",NFR,Functional
877,F0_REQ_00877,"Mobile application - Profile page DESC: On the mobile application, a user should have a profile page. On the profile page a user can edit his/her information, which includes the password, e-mail address and phone number. A user should also be able to choose what language the mobile application should be set to. The different language choices are Swedish, English, Spanish and French.",NFR,Functional
878,F0_REQ_00878,Required information for registration Given the restaurant owner wants to create an account And the restaurant owner does not have an account When the restaurant owner registers on the web-portal by providing user-name And password And address And e-mail address And phone number Then the restaurant owner should be able to apply for verification,NFR,Usability
879,F0_REQ_00879,Full information for registration Given the restaurant owner wants to create an account And the restaurant owner does not have an account When the restaurant owner registers on the web-portal by providing user name And password And address And e-mail address And phone number And mobile number Then the restaurant owner should be able to apply for verification,NFR,Functional
880,F0_REQ_00880,Confirmed registration Given the restaurant owner has applied for verification And has not received a confirmation e-mail after registration When the restaurant owner receives a confirmation e-mail Then the restaurant owner should be able to log in,NFR,Functional
881,F0_REQ_00881,Successful log-in Given the restaurant owner wants to log in When the restaurant owner logs in with his/her account Then the restaurant owner should be logged in as a restaurant owner,NFR,Functional
882,F0_REQ_00882,Retrieve password Given the restaurant owner wants to log in And has lost the password When the restaurant owner enters his/her email address in the â€œRetrieve passwordâ€ form And submits the form Then the restaurant owner should receive an email containing the password,NFR,Functional
883,F0_REQ_00883,Show fields for managing information Given the restaurant owner is logged in When the restaurant owner wants to manage information Then the restaurant owner should be able to manage information in a form,NFR,Functional
884,F0_REQ_00884,Filling in mandatory fields Given the restaurant owner wants to fill in the mandatory fields of the form When the restaurant owner provides average price And address And e-mail address And phone number And restaurant name Then the restaurant owner has filled the mandatory fields of the form,FR,Functional
885,F0_REQ_00885,Filling in optional fields Given the restaurant owner of a restaurant wants to fill in optional fields in the form When the restaurant owner provides restaurant description And menu And type of restaurant And picture of restaurant And mobile phone Then the restaurant owner has filled in optional fields in the form,FR,Functional
886,F0_REQ_00886,Filling in menu field Given the restaurant owner wants to fill in the menu field in the form When the restaurant owner provides dish name And dish description And dish price Then the restaurant owner has filled in the menu field in the form,FR,Functional
887,F0_REQ_00887,Adding information with mandatory fields Given the restaurant owner has filled in the mandatory fields of the form When the restaurant owner submits the form Then the information about the restaurant should be added,NFR,Functional
888,F0_REQ_00888,Adding information with mandatory and optional fields Given the restaurant owner has filled in the mandatory fields of the form And filled in one or more optional fields of the form When the restaurant owner submits the form Then the information about the restaurant should be added,NFR,Functional
889,F0_REQ_00889,Deleting information Given the restaurant owner is logged in And information exists When the restaurant owner deletes information Then the information should be deleted,NFR,Functional
890,F0_REQ_00890,Editing information Given the restaurant owner is logged in And information exists When the restaurant owner edits information Then the information should be edited,NFR,Functional
891,F0_REQ_00891,Select English as preferred language Given the restaurant owner wants to select a preferred language When the restaurant owner selects English as a new language Then the web-portal will show all text in English,NFR,Functional
892,F0_REQ_00892,Select Swedish as preferred language Given the restaurant owner wants to select a preferred language When the restaurant owner selects Swedish as a new language Then the web-portal will show all text in Swedish,NFR,Functional
893,F0_REQ_00893,Select French as preferred language Given the restaurant owner wants to select a preferred language When the restaurant owner selects French as a new language Then the web-portal will show all text in French,NFR,Functional
894,F0_REQ_00894,Select Spanish as preferred language Given the restaurant owner wants to select a preferred language When the restaurant owner selects Spanish as a new language Then the web-portal will show all text in Spanish,NFR,Functional
895,F0_REQ_00895,Successful log-in Given the administrator wants to log in When the administrator logs in with an administrator account Then the administrator should be logged in as an administrator,NFR,Functional
896,F0_REQ_00896,Verify a restaurant owner Given the administrator is logged in When the administrator verifies a restaurant owner Then the restaurant owner should be able to log in And the restaurant owner should be notified by a confirmation email,NFR,Functional
897,F0_REQ_00897,Reject a restaurant owner Given the administrator is logged in When the administrator rejects a restaurant owner Then the restaurant owner should not be able to log in And the restaurant owner should be notified by a rejection email,NFR,Functional
898,F0_REQ_00898,Add a new restaurant type Given the administrator is logged in When the administrator creates a new restaurant type Then the new restaurant type should be added to the list of restaurant types,NFR,Functional
899,F0_REQ_00899,Editing an existing restaurant type Given the administrator is logged in When the administrator edits an existing restaurant type Then the restaurant type should be updated in the list of restaurant types,NFR,Maintainability
900,F0_REQ_00900,Delete a restaurant type Given the administrator is logged in When the administrator deletes a restaurant type Then the deleted restaurant type should be removed from the list of restaurant types,NFR,Functional
901,F0_REQ_00901,Add a new dish Given the administrator is logged in When the administrator creates a new dish Then the new dish should be added to the list of dishes,NFR,Functional
902,F0_REQ_00902,Editing an existing dish Given the administrator is logged in When the administrator edits an existing dish Then the dish should be updated in the list of dishes,NFR,Maintainability
903,F0_REQ_00903,Delete a dish Given the administrator is logged in When the administrator deletes a dish Then the deleted dish should be removed from the list of dishes,NFR,Functional
904,F0_REQ_00904,Add restaurant information Given the administrator is logged in When the administrator adds restaurant information Then the information should be added to the restaurant,NFR,Functional
905,F0_REQ_00905,Delete restaurant information Given the administrator is logged in And information about a restaurant exists When the administrator deletes the information Then the information about the restaurant should be deleted,NFR,Functional
906,F0_REQ_00906,Edit restaurant information Given the administrator is logged in And information about a restaurant exists When the administrator edits the information Then the information about the restaurant should be edited,NFR,Functional
907,F0_REQ_00907,Edit an existing userâ€™s information Given the administrator is logged in When the administrator edits an existing user Then the user information should be updated,NFR,Maintainability
908,F0_REQ_00908,Delete/Inactivate an existing user Given the administrator is logged in When the administrator deletes an existing user Then the user should be deleted,NFR,Functional
909,F0_REQ_00909,Add a new restaurant owner Given the administrator is logged in When the administrator creates a new restaurant owner Then the new restaurant owner should be added,NFR,Functional
910,F0_REQ_00910,Edit an existing restaurant owner Given the administrator is logged in When the administrator edits an existing restaurant owner Then the restaurant owner information should be updated,NFR,Maintainability
911,F0_REQ_00911,Delete an existing restaurant owner Given the administrator is logged in When the administrator deletes an existing restaurant owner Then the restaurant owner should be deleted And the restaurant information should be deleted,NFR,Functional
912,F0_REQ_00912,Select English as preferred language Given the administrator wants to select a preferred language When the administrator selects English as a new language Then the web-portal will show all text in English,NFR,Functional
913,F0_REQ_00913,Select Swedish as preferred language Given the administrator wants to select a preferred language When the administrator selects Swedish as a new language Then the web-portal will show all text in Swedish,NFR,Functional
914,F0_REQ_00914,Select French as preferred language Given the administrator wants to select a preferred language When the administrator selects French as a new language Then the web-portal will show all text in French,NFR,Functional
915,F0_REQ_00915,Select Spanish as preferred language Given the administrator wants to select a preferred language When the administrator selects Spanish as a new language Then the web-portal will show all text in Spanish,NFR,Functional
916,F0_REQ_00916,Prominent search feature DESC: The search feature should be prominent and easy to find for the user.,NFR,Usability
917,F0_REQ_00917,"Usage of the search feature DESC: The different search options should be evident, simple and easy to understand.",NFR,Usability
918,F0_REQ_00918,Usage of the result in the list view DESC: The results displayed in the list view should be user friendly and easy to understand. Selecting an element in the result list should only take one click.,NFR,Usability
919,F0_REQ_00919,Usage of the result in the map view DESC: The results displayed in the map view should be user friendly and easy to understand. Selecting a pin on the map should only take one click.,NFR,Usability
920,F0_REQ_00920,Usage of the information link DESC: The information link should be prominent and it should be evident that it is a usable link. Selecting the information link should only take one click.,NFR,Usability
921,F0_REQ_00921,"In this case, user enters his/her username, name, surname, password, mail address sets a profile photo. When the user fills all necessary fields, an activation mail will be sent to users mail address. User will be able to log in and start using the system just after activating his/her account.",NFR,Functional
922,F0_REQ_00922,"In this case, user enters his/her username or email and his/her password and logs in the system.",NFR,Functional
923,F0_REQ_00923,"In this case, user touches log out button, and logs out of the system. The user will not use the system until he/she logs in again.",NFR,Functional
924,F0_REQ_00924,"In this case, user is able to search items. User can search items according to their price, their location, their category.",NFR,Functional
925,F0_REQ_00925,"In this case, user is able to browse the profiles other users. User can see the other users user names, profile photos, and the usersâ€™ items.",NFR,Functional
926,F0_REQ_00926,"In this case, user is able to browse categories according to his/her wishes. User can also see how many items each category has.",NFR,Functional
927,F0_REQ_00927,"In this case, user is able browse items. User can see the itemsâ€™ pictures, prices, and other features.",NFR,Functional
928,F0_REQ_00928,"In this case, user can change his/her username, email address, profile picture and password. If the user changes his/her username or password, a notification mail will be sent to the userâ€™s email address. The changes will apply if the user clicks on the link in the email.",NFR,Functional
929,F0_REQ_00929,"In this case, user can buy credits from the system. He/she can use credit card or his/her PayPal account.",NFR,Functional
930,F0_REQ_00930,"In this case, user can add the items he/she likes to his cart by touching â€œAdd to the cartâ€ button.",NFR,Functional
931,F0_REQ_00931,"In this case, the user can buy items he/she has added to cart with credits, if the items are available for buying with credits.",NFR,Functional
932,F0_REQ_00932,"In this case, if the item the user wants is available for exchange, the user can request the exchange of items that he/she has with the item he/she wants.",NFR,Functional
933,F0_REQ_00933,"In this case, the user can approve the exchange that is offered by another user by clicking â€œApproveâ€ button.",NFR,Functional
934,F0_REQ_00934,"In this case, the user can decline the exchange that is offered by another user by clicking â€œDeclineâ€ button.",NFR,Functional
935,F0_REQ_00935,"In this case, the user notifies other user that the shipment of the item has started.",NFR,Functional
936,F0_REQ_00936,"In this case, the user can add as many as items he/she wants. The user can also set the price, set the amount, upload pictures of the item and add details of the item.",NFR,Performance
937,F0_REQ_00937,"In this case, the user can edit the items that he/she has already put on the system. The user can add/remove pictures, change the price and details of the item.",NFR,Functional
938,F0_REQ_00938,"In this case, if the user no longer wishes to sell/exchange the item, he/she can remove the item from the system by touching â€œRemove the itemâ€ button.",NFR,Functional
939,F0_REQ_00939,"In this case, if the user no longer wishes to use the system, he/she can click â€œDelete Profileâ€ button. After deleting the profile, the user will no longer be able to use the system with the account details that he entered before.",NFR,Functional
940,F0_REQ_00940,"In this case, the user can mark an item as a favorite so that he will be notified if any change is made to the item",NFR,Functional
941,F0_REQ_00941,"In this case, the user can rate and comment about the users whom he traded with.",NFR,Functional
942,F0_REQ_00942,The client will send a GET request to the Web API with the question as a URL parameter The client will specify the header Content-Type: application/json in their requests as convention. A valid API query is a single URL parameter containing one sentence that is a question in standard English.,NFR,Compatibility
943,F0_REQ_00943,"The server will reply with either data or an error, see R4.1.3.5. The client will be able to parse the JSON and determine if there was an error. The server will send all API data in JSON response documents with the header Content-Type: application/json. The server will respond with a 200 OK status code if a request has the header Content-Type: application/json and is a valid API query. The server will respond with a 400 Bad Request status code if a request does not specify the header Content-Type: application/json OR is a malformed API query.",NFR,Performance
944,F0_REQ_00944,"API responses are defined in JSON, specified by [RFC 7159]. A JSON object will be the root of every API response. The response document will contain at least one of the following top-level members: Data: the documentâ€™s â€œprimary data,â€ in this case, the response to the clientâ€™s query. Errors: an array of error objects stating what went wrong with the clientâ€™s request, should any issues arise. The top-level members specified in R4.1.3.3 will not coexist in the same JSON document. If data is present, errors will be absent and vice versa.",NFR,Performance
945,F0_REQ_00945,"This unit will receive a text string from the URL parameter.â€‹ This unit will identify important words in the sentence and replace them with generic representations preceded by an escape character. (example: â€œPISBâ€ becomes â€œ$buildingâ€) â€‹This unit will output the sentence as a string, as described in R4. â€‹This unit will output a map of generic representations to the words they replaced.",NFR,Usability
946,F0_REQ_00946,"This unit will have a list of generic words related specifically to potential queries (examples: building, professor)",NFR,Usability
947,F0_REQ_00947,"An error during this process means there was a problem parsing the sentence and creating the generic question. In this case, return a message such as â€œSorry, I didnâ€™t understand that.â€",NFR,Functional
948,F0_REQ_00948,This unit will receive the output sentence from the Generic Question Construction unit as input (R4.2.1.3).,NFR,Functional
949,F0_REQ_00949,This unit will generate a generic answer sentence using the input. (example: â€œWhat time does $building close?â€ becomes â€œ$building closes at $closetime.â€). This unit will output the generic answer sentence described,NFR,Usability
950,F0_REQ_00950,"If there was an error here, then the unit failed to create a generic answer given a generic sentence. In this case, simply fallback to the error handling described in R4.4.2.1",NFR,Reliability
951,F0_REQ_00951,This unit will receive as input a mapping from the Generic Question Construction unit,NFR,Functional
952,F0_REQ_00952,This unit will receive as input a generic answer from the Generic Answer Construction unit,NFR,Functional
953,F0_REQ_00953,This unit will query the database for data about the elements in the mapping,NFR,Functional
954,F0_REQ_00954,This unit will replace the representations in the generic answer with data.,NFR,Functional
955,F0_REQ_00955,"This unit will output the answer to the original question, as described in R4.4.1.3.",NFR,Functional
956,F0_REQ_00956,"If querying the database did not provide an answer, the system will say that it does not have an answer and provide appropriate website link where the user could find the answer. Example message, â€œI donâ€™t know when Rush Building closes, but here is the website of the building.",FR,Functional
957,F0_REQ_00957,"If the system could not find appropriate website associated with the question, the system will return a generic error message such as â€œSorry, I couldnâ€™t find an answer to that.â€",NFR,Functional
958,F0_REQ_00958,A MySQL database will be used to store all information required to answer questions.,NFR,Usability
959,F0_REQ_00959,"The database is populated by the information extraction unit before the rest of the system is available, so that all information is readilyaccessible.",NFR,Security
960,F0_REQ_00960,The database will use the generic representations from R4.2.2.1 as table names or column headers for easier retrieval of data.,NFR,Functional
961,F0_REQ_00961,The database will be updated periodically and the API will be unavailable during the update.,NFR,Maintainability
962,F0_REQ_00962,Structural data sources will have their data stored in our database,NFR,Functional
963,F0_REQ_00963,"For data with enough structuring, web scraping will be used to programmatically extract all the data needed and store it in our database.",NFR,Compatibility
964,F0_REQ_00964,"For totally unstructured information, AI libraries will be used to programmatically extract and store any information possible",NFR,Functional
965,F0_REQ_00965,"Data that is especially hard to extract, for whatever reason, will be manually extracted and added to the database by a developer.",NFR,Functional
966,F0_REQ_00966,The GUI will have a textbox that will accept inputs from a keyboard.,NFR,Usability
967,F0_REQ_00967,"Text box will originally contain a suggestive text question, to guide the user to the format of an appropriate question.",NFR,Usability
968,F0_REQ_00968,The GUI will have a â€œSendâ€ button which sends text from the textbox to the API when clicked,NFR,Usability
969,F0_REQ_00969,The GUI will have a chat window displaying questions sent to the system and responses from the API.,NFR,Performance
970,F0_REQ_00970,"The chat window will contain all questions and answers from the current session, with a scroll bar if all messages canâ€™t fit on the screen.",NFR,Usability
971,F0_REQ_00971,"If there is a network issue, the chat window will display an error message.",NFR,Functional
972,F0_REQ_00972,There will be a designated phone number that users can send texts to. â€‹,NFR,Functional
973,F0_REQ_00973,"Texts sent to that number will be sent to the API, then the system will reply to the user with the answer as another text message.",NFR,Compatibility
974,F0_REQ_00974,"If a question is not understood by our API, the system will send a text containing an example question after the text with the API response.",NFR,Performance
975,F0_REQ_00975,Upon the USB being plugged in the system shall be able to be deployed and operational in less than 1 minute,FR,Functional
976,F0_REQ_00976,The system shall be able to handle 1000 customers logged in concurrently at the same time.,FR,Functional
